Modal,Potensi_Pasar,Lokasi,Persaingan,Tren_Usaha,Jenis_Usaha,Jenis_Usaha_Spesifik,id_mapping,skenario_ke
45300000,3,1,1,2,Pertanian/Peternakan,Budidaya buah,90,6
13600000,2,2,1,3,Pertanian/Peternakan,Budidaya buah,90,7
141800000,2,1,2,2,Pertanian/Peternakan,Budidaya buah,90,8
24100000,2,1,3,2,Pertanian/Peternakan,Budidaya buah,90,9
52800000,2,1,1,2,Pertanian/Peternakan,Budidaya buah,90,10
28900000,1,1,2,2,Pertanian/Peternakan,Budidaya buah,90,11
21900000,2,1,2,2,Pertanian/Peternakan,Budidaya buah,90,12
132200000,2,1,1,2,Pertanian/Peternakan,Budidaya buah,90,13
47600000,3,1,1,2,Pertanian/Peternakan,Budidaya buah,90,14
13200000,3,1,1,2,Pertanian/Peternakan,Budidaya buah,90,15
14800000,2,2,3,2,Pertanian/Peternakan,Budidaya buah,90,16
130200000,1,2,1,2,Pertanian/Peternakan,Budidaya buah,90,17
10900000,1,2,1,3,Pertanian/Peternakan,Budidaya buah,90,18
81500000,2,1,1,2,Pertanian/Peternakan,Budidaya buah,90,19
27900000,3,2,1,2,Pertanian/Peternakan,Budidaya buah,90,20
157000000,2,2,2,3,Pertanian/Peternakan,Peternakan bebek,91,1
50200000,1,1,1,3,Pertanian/Peternakan,Peternakan bebek,91,2
85300000,2,2,1,3,Pertanian/Peternakan,Peternakan bebek,91,3
30900000,2,2,2,2,Pertanian/Peternakan,Peternakan bebek,91,4
86100000,3,1,2,2,Pertanian/Peternakan,Peternakan bebek,91,5
135500000,3,1,1,2,Pertanian/Peternakan,Peternakan bebek,91,6
23700000,2,1,1,2,Pertanian/Peternakan,Peternakan bebek,91,7
53700000,2,3,1,2,Pertanian/Peternakan,Peternakan bebek,91,8
134700000,2,1,3,1,Pertanian/Peternakan,Peternakan bebek,91,9
20200000,1,1,1,3,Pertanian/Peternakan,Peternakan bebek,91,10
161000000,2,2,1,2,Pertanian/Peternakan,Peternakan bebek,91,11
41900000,2,1,1,2,Pertanian/Peternakan,Peternakan bebek,91,12
26000000,1,1,1,2,Pertanian/Peternakan,Peternakan bebek,91,13
95000000,2,1,1,2,Pertanian/Peternakan,Peternakan bebek,91,14
165200000,3,1,3,1,Pertanian/Peternakan,Peternakan bebek,91,15
52900000,2,1,2,3,Pertanian/Peternakan,Peternakan bebek,91,16
81800000,3,1,3,2,Pertanian/Peternakan,Peternakan bebek,91,17
112500000,2,2,1,2,Pertanian/Peternakan,Peternakan bebek,91,18
25700000,3,2,3,2,Pertanian/Peternakan,Peternakan bebek,91,19
18900000,2,1,1,2,Pertanian/Peternakan,Peternakan bebek,91,20
85800000,2,1,1,3,Pertanian/Peternakan,Peternakan sapi,92,1
129700000,2,3,2,2,Pertanian/Peternakan,Peternakan sapi,92,2
178700000,2,3,1,3,Pertanian/Peternakan,Peternakan sapi,92,3
94600000,3,3,1,2,Pertanian/Peternakan,Peternakan sapi,92,4
164800000,2,1,1,2,Pertanian/Peternakan,Peternakan sapi,92,5
151800000,2,2,2,2,Pertanian/Peternakan,Peternakan sapi,92,6
48400000,2,1,2,2,Pertanian/Peternakan,Peternakan sapi,92,7
60200000,2,1,2,2,Pertanian/Peternakan,Peternakan sapi,92,8
41300000,2,1,1,3,Pertanian/Peternakan,Peternakan sapi,92,9
47600000,2,3,1,1,Pertanian/Peternakan,Peternakan sapi,92,10
186600000,2,1,2,3,Pertanian/Peternakan,Peternakan sapi,92,11
175200000,2,1,2,2,Pertanian/Peternakan,Peternakan sapi,92,12
191900000,2,1,1,2,Pertanian/Peternakan,Peternakan sapi,92,13
108800000,1,1,1,2,Pertanian/Peternakan,Peternakan sapi,92,14
66900000,2,1,3,2,Pertanian/Peternakan,Peternakan sapi,92,15
134600000,3,1,1,1,Pertanian/Peternakan,Peternakan sapi,92,16
88800000,2,1,1,2,Pertanian/Peternakan,Peternakan sapi,92,17
59200000,2,2,1,2,Pertanian/Peternakan,Peternakan sapi,92,18
193100000,3,2,2,1,Pertanian/Peternakan,Peternakan sapi,92,19
61300000,2,2,1,2,Pertanian/Peternakan,Peternakan sapi,92,20
43500000,3,1,2,3,Pertanian/Peternakan,Budidaya lele,93,1
42400000,2,1,1,3,Pertanian/Peternakan,Budidaya lele,93,2
18500000,2,1,1,3,Pertanian/Peternakan,Budidaya lele,93,3
16000000,3,1,1,2,Pertanian/Peternakan,Budidaya lele,93,4
49200000,2,1,2,2,Pertanian/Peternakan,Budidaya lele,93,5
32000000,1,1,1,2,Pertanian/Peternakan,Budidaya lele,93,6
57600000,3,1,1,2,Pertanian/Peternakan,Budidaya lele,93,7
15000000,1,1,2,2,Pertanian/Peternakan,Budidaya lele,93,8
10200000,3,1,3,3,Pertanian/Peternakan,Budidaya lele,93,9
21700000,2,1,3,2,Pertanian/Peternakan,Budidaya lele,93,10
16700000,3,1,1,2,Pertanian/Peternakan,Budidaya lele,93,11
42500000,3,1,2,3,Pertanian/Peternakan,Budidaya lele,93,12
13000000,3,1,3,2,Pertanian/Peternakan,Budidaya lele,93,13
10900000,2,1,1,2,Pertanian/Peternakan,Budidaya lele,93,14
17700000,3,1,1,2,Pertanian/Peternakan,Budidaya lele,93,15
12300000,1,1,1,1,Pertanian/Peternakan,Budidaya lele,93,16
47500000,1,1,1,2,Pertanian/Peternakan,Budidaya lele,93,17
21900000,1,1,1,3,Pertanian/Peternakan,Budidaya lele,93,18
32600000,2,1,1,2,Pertanian/Peternakan,Budidaya lele,93,19
13000000,3,1,2,1,Pertanian/Peternakan,Budidaya lele,93,20
49900000,2,1,1,2,Pertanian/Peternakan,Budidaya nila,94,1
20000000,3,1,1,3,Pertanian/Peternakan,Budidaya nila,94,2
31200000,2,1,1,2,Pertanian/Peternakan,Budidaya nila,94,3
26100000,2,1,2,2,Pertanian/Peternakan,Budidaya nila,94,4
47900000,1,1,2,3,Pertanian/Peternakan,Budidaya nila,94,5
41200000,2,1,1,3,Pertanian/Peternakan,Budidaya nila,94,6
16800000,2,1,2,2,Pertanian/Peternakan,Budidaya nila,94,7
15500000,2,1,2,3,Pertanian/Peternakan,Budidaya nila,94,8
87400000,2,2,1,3,Pertanian/Peternakan,Budidaya nila,94,9
22100000,2,1,1,3,Pertanian/Peternakan,Budidaya nila,94,10
191600000,2,1,1,3,Pertanian/Peternakan,Budidaya nila,94,11
142100000,1,1,3,3,Pertanian/Peternakan,Budidaya nila,94,12
15900000,3,1,1,2,Pertanian/Peternakan,Budidaya nila,94,13
86400000,1,1,1,3,Pertanian/Peternakan,Budidaya nila,94,14
123100000,3,1,2,2,Pertanian/Peternakan,Budidaya nila,94,15
30800000,2,1,1,1,Pertanian/Peternakan,Budidaya nila,94,16
47700000,2,1,1,2,Pertanian/Peternakan,Budidaya nila,94,17
121200000,1,2,2,1,Pertanian/Peternakan,Budidaya nila,94,18
48900000,3,1,1,1,Pertanian/Peternakan,Budidaya nila,94,19
40900000,3,1,1,3,Pertanian/Peternakan,Budidaya nila,94,20
13000000,3,2,1,2,Pertanian/Peternakan,Pertanian organik,95,1
132600000,1,1,3,3,Pertanian/Peternakan,Pertanian organik,95,2
76500000,2,2,1,2,Pertanian/Peternakan,Pertanian organik,95,3
181500000,2,2,2,2,Pertanian/Peternakan,Pertanian organik,95,4
29900000,1,1,2,3,Pertanian/Peternakan,Pertanian organik,95,5
24700000,1,1,1,3,Pertanian/Peternakan,Pertanian organik,95,6
11500000,3,1,1,1,Pertanian/Peternakan,Pertanian organik,95,7
13300000,2,2,1,3,Pertanian/Peternakan,Pertanian organik,95,8
199700000,2,1,1,2,Pertanian/Peternakan,Pertanian organik,95,9
20100000,1,1,1,2,Pertanian/Peternakan,Pertanian organik,95,10
22100000,2,2,2,2,Pertanian/Peternakan,Pertanian organik,95,11
119400000,2,3,1,3,Pertanian/Peternakan,Pertanian organik,95,12
131700000,1,1,3,2,Pertanian/Peternakan,Pertanian organik,95,13
64800000,2,1,1,2,Pertanian/Peternakan,Pertanian organik,95,14
56700000,2,1,2,2,Pertanian/Peternakan,Pertanian organik,95,15
44500000,3,2,2,3,Pertanian/Peternakan,Pertanian organik,95,16
15500000,2,1,1,2,Pertanian/Peternakan,Pertanian organik,95,17
38700000,3,2,1,2,Pertanian/Peternakan,Pertanian organik,95,18
179800000,1,1,1,2,Pertanian/Peternakan,Pertanian organik,95,19
13800000,2,1,1,2,Pertanian/Peternakan,Pertanian organik,95,20
8900000,2,2,3,2,Pertanian/Peternakan,Budidaya tanaman obat,96,1
23300000,2,1,1,2,Pertanian/Peternakan,Budidaya tanaman obat,96,2
6200000,3,1,1,2,Pertanian/Peternakan,Budidaya tanaman obat,96,3
5200000,2,1,1,1,Pertanian/Peternakan,Budidaya tanaman obat,96,4
12000000,2,3,2,2,Pertanian/Peternakan,Budidaya tanaman obat,96,5
35100000,3,1,1,2,Pertanian/Peternakan,Budidaya tanaman obat,96,6
40200000,3,2,1,2,Pertanian/Peternakan,Budidaya tanaman obat,96,7
23300000,3,2,1,2,Pertanian/Peternakan,Budidaya tanaman obat,96,8
7400000,3,2,1,3,Pertanian/Peternakan,Budidaya tanaman obat,96,9
39300000,2,2,1,2,Pertanian/Peternakan,Budidaya tanaman obat,96,10
102300000,3,3,3,3,Pertanian/Peternakan,Budidaya tanaman obat,96,11
119000000,3,1,2,2,Pertanian/Peternakan,Budidaya tanaman obat,96,12
7800000,2,1,2,2,Pertanian/Peternakan,Budidaya tanaman obat,96,13
58200000,3,1,2,1,Pertanian/Peternakan,Budidaya tanaman obat,96,14
13600000,3,3,1,2,Pertanian/Peternakan,Budidaya tanaman obat,96,15
13700000,2,2,2,2,Pertanian/Peternakan,Budidaya tanaman obat,96,16
35600000,1,1,2,2,Pertanian/Peternakan,Budidaya tanaman obat,96,17
15300000,1,1,1,2,Pertanian/Peternakan,Budidaya tanaman obat,96,18
77700000,2,1,1,2,Pertanian/Peternakan,Budidaya tanaman obat,96,19
157700000,3,2,1,3,Pertanian/Peternakan,Budidaya tanaman obat,96,20
29400000,2,1,1,2,Pertanian/Peternakan,Budidaya bunga,97,1
26200000,3,1,1,2,Pertanian/Peternakan,Budidaya bunga,97,2
37000000,3,3,1,2,Pertanian/Peternakan,Budidaya bunga,97,3
30000000,3,2,1,3,Pertanian/Peternakan,Budidaya bunga,97,4
14400000,2,3,2,2,Pertanian/Peternakan,Budidaya bunga,97,5
133600000,3,2,1,3,Pertanian/Peternakan,Budidaya bunga,97,6
163700000,3,1,1,2,Pertanian/Peternakan,Budidaya bunga,97,7
15000000,3,3,1,2,Pertanian/Peternakan,Budidaya bunga,97,8
13900000,3,3,2,3,Pertanian/Peternakan,Budidaya bunga,97,9
23900000,3,2,3,2,Pertanian/Peternakan,Budidaya bunga,97,10
28800000,3,1,1,2,Pertanian/Peternakan,Budidaya bunga,97,11
40700000,2,1,1,1,Pertanian/Peternakan,Budidaya bunga,97,12
179700000,2,1,2,3,Pertanian/Peternakan,Budidaya bunga,97,13
23400000,1,1,1,2,Pertanian/Peternakan,Budidaya bunga,97,14
25100000,2,2,1,2,Pertanian/Peternakan,Budidaya bunga,97,15
80000000,2,1,3,2,Pertanian/Peternakan,Budidaya bunga,97,16
18800000,2,2,1,1,Pertanian/Peternakan,Budidaya bunga,97,17
131100000,3,3,1,3,Pertanian/Peternakan,Budidaya bunga,97,18
93200000,2,2,1,2,Pertanian/Peternakan,Budidaya bunga,97,19
14300000,3,1,3,2,Pertanian/Peternakan,Budidaya bunga,97,20
62600000,3,1,1,2,Pertanian/Peternakan,Perkebunan kopi,98,1
125700000,1,1,1,3,Pertanian/Peternakan,Perkebunan kopi,98,2
144500000,3,3,3,3,Pertanian/Peternakan,Perkebunan kopi,98,3
44300000,3,2,1,3,Pertanian/Peternakan,Perkebunan kopi,98,4
44000000,2,1,1,1,Pertanian/Peternakan,Perkebunan kopi,98,5
60300000,2,2,2,2,Pertanian/Peternakan,Perkebunan kopi,98,6
175800000,3,2,1,2,Pertanian/Peternakan,Perkebunan kopi,98,7
121900000,2,2,1,3,Pertanian/Peternakan,Perkebunan kopi,98,8
152800000,2,1,1,1,Pertanian/Peternakan,Perkebunan kopi,98,9
15100000,1,1,1,2,Pertanian/Peternakan,Perkebunan kopi,98,10
18900000,2,1,2,2,Pertanian/Peternakan,Perkebunan kopi,98,11
24300000,3,3,3,3,Pertanian/Peternakan,Perkebunan kopi,98,12
163700000,2,1,2,2,Pertanian/Peternakan,Perkebunan kopi,98,13
70800000,2,1,1,2,Pertanian/Peternakan,Perkebunan kopi,98,14
58200000,2,1,2,2,Pertanian/Peternakan,Perkebunan kopi,98,15
20200000,3,1,1,1,Pertanian/Peternakan,Perkebunan kopi,98,16
48500000,2,1,2,1,Pertanian/Peternakan,Perkebunan kopi,98,17
184800000,2,1,2,1,Pertanian/Peternakan,Perkebunan kopi,98,18
156200000,2,1,3,2,Pertanian/Peternakan,Perkebunan kopi,98,19
35800000,2,2,3,2,Pertanian/Peternakan,Perkebunan kopi,98,20
73700000,2,1,2,3,Pertanian/Peternakan,Perkebunan kelapa,99,1
19300000,2,1,1,3,Pertanian/Peternakan,Perkebunan kelapa,99,2
41700000,3,1,1,1,Pertanian/Peternakan,Perkebunan kelapa,99,3
38000000,2,1,1,3,Pertanian/Peternakan,Perkebunan kelapa,99,4
81800000,2,1,3,2,Pertanian/Peternakan,Perkebunan kelapa,99,5
192800000,2,1,1,2,Pertanian/Peternakan,Perkebunan kelapa,99,6
28600000,2,1,3,2,Pertanian/Peternakan,Perkebunan kelapa,99,7
51700000,2,1,1,2,Pertanian/Peternakan,Perkebunan kelapa,99,8
54300000,1,3,2,2,Pertanian/Peternakan,Perkebunan kelapa,99,9
114300000,1,1,2,2,Pertanian/Peternakan,Perkebunan kelapa,99,10
33000000,2,3,2,1,Pertanian/Peternakan,Perkebunan kelapa,99,11
25000000,3,1,1,2,Pertanian/Peternakan,Perkebunan kelapa,99,12
59900000,2,1,1,2,Pertanian/Peternakan,Perkebunan kelapa,99,13
22300000,2,1,1,3,Pertanian/Peternakan,Perkebunan kelapa,99,14
60600000,2,1,2,2,Pertanian/Peternakan,Perkebunan kelapa,99,15
150200000,2,1,1,3,Pertanian/Peternakan,Perkebunan kelapa,99,16
153400000,2,2,1,2,Pertanian/Peternakan,Perkebunan kelapa,99,17
31000000,2,1,2,2,Pertanian/Peternakan,Perkebunan kelapa,99,18
32100000,2,1,2,2,Pertanian/Peternakan,Perkebunan kelapa,99,19
22900000,2,1,1,2,Pertanian/Peternakan,Perkebunan kelapa,99,20
120000000,2,1,1,2,Pertanian/Peternakan,Perkebunan pisang,100,1
51900000,3,2,2,3,Pertanian/Peternakan,Perkebunan pisang,100,2
34300000,2,1,1,3,Pertanian/Peternakan,Perkebunan pisang,100,3
39200000,3,1,1,3,Pertanian/Peternakan,Perkebunan pisang,100,4
13400000,1,3,2,2,Pertanian/Peternakan,Perkebunan pisang,100,5
76400000,3,2,2,2,Pertanian/Peternakan,Perkebunan pisang,100,6
74100000,1,1,1,3,Pertanian/Peternakan,Perkebunan pisang,100,7
18100000,1,1,1,3,Pertanian/Peternakan,Perkebunan pisang,100,8
21200000,2,1,1,3,Pertanian/Peternakan,Perkebunan pisang,100,9
143500000,3,1,1,1,Pertanian/Peternakan,Perkebunan pisang,100,10
19600000,3,1,1,2,Pertanian/Peternakan,Perkebunan pisang,100,11
14000000,3,1,1,2,Pertanian/Peternakan,Perkebunan pisang,100,12
151700000,2,1,3,2,Pertanian/Peternakan,Perkebunan pisang,100,13
51200000,3,1,1,3,Pertanian/Peternakan,Perkebunan pisang,100,14
10400000,2,1,3,2,Pertanian/Peternakan,Perkebunan pisang,100,15
18600000,2,1,1,3,Pertanian/Peternakan,Perkebunan pisang,100,16
20900000,2,1,1,1,Pertanian/Peternakan,Perkebunan pisang,100,17
37300000,1,1,2,2,Pertanian/Peternakan,Perkebunan pisang,100,18
40600000,3,1,3,2,Pertanian/Peternakan,Perkebunan pisang,100,19
120900000,3,1,1,3,Pertanian/Peternakan,Perkebunan pisang,100,20
